ID,default
21881,0
21882,1
21883,1
21884,1
21885,0
21886,0
21887,0
21888,0
21889,0
21890,0
21891,0
21892,0
21893,0
21894,0
21895,0
21896,0
21897,0
21898,0
21899,1
21900,1
21901,1
21902,0
21903,1
21904,1
21905,0
21906,0
21907,1
21908,0
21909,1
21910,1
21911,0
21912,1
21913,1
21914,0
21915,0
21916,0
21917,0
21918,1
21919,1
21920,0
21921,1
21922,1
21923,0
21924,0
21925,0
21926,1
21927,0
21928,1
21929,1
21930,1
21931,1
21932,0
21933,0
21934,1
21935,0
21936,1
21937,1
21938,0
21939,1
21940,0
21941,1
21942,1
21943,0
21944,1
21945,1
21946,1
21947,0
21948,1
21949,1
21950,0
21951,0
21952,1
21953,1
21954,1
21955,1
21956,0
21957,0
21958,0
21959,1
21960,0
21961,1
21962,1
21963,1
21964,1
21965,0
21966,1
21967,1
21968,1
21969,1
21970,0
21971,1
21972,1
21973,0
21974,1
21975,1
21976,0
21977,1
21978,1
21979,0
21980,0
21981,0
21982,0
21983,1
21984,1
21985,0
21986,1
21987,1
21988,0
21989,0
21990,1
21991,1
21992,1
21993,1
21994,1
21995,0
21996,0
21997,0
21998,0
21999,0
22000,0
22001,1
22002,1
22003,0
22004,0
22005,1
22006,1
22007,0
22008,1
22009,0
22010,1
22011,1
22012,1
22013,0
22014,0
22015,0
22016,1
22017,0
22018,1
22019,0
22020,1
22021,1
22022,0
22023,1
22024,0
22025,1
22026,1
22027,1
22028,0
22029,1
22030,1
22031,0
22032,0
22033,0
22034,0
22035,0
22036,1
22037,0
22038,1
22039,0
22040,0
22041,0
22042,1
22043,1
22044,0
22045,1
22046,0
22047,1
22048,0
22049,0
22050,1
22051,0
22052,1
22053,1
22054,1
22055,0
22056,0
22057,1
22058,1
22059,0
22060,0
22061,0
22062,0
22063,1
22064,0
22065,1
22066,1
22067,0
22068,1
22069,0
22070,1
22071,1
22072,1
22073,1
22074,1
22075,0
22076,1
22077,1
22078,1
22079,1
22080,0
22081,1
22082,1
22083,1
22084,1
22085,0
22086,1
22087,0
22088,1
22089,1
22090,0
22091,0
22092,0
22093,0
22094,0
22095,0
22096,1
22097,0
22098,0
22099,1
22100,0
22101,0
22102,1
22103,1
22104,1
22105,1
22106,0
22107,0
22108,1
22109,1
22110,1
22111,1
22112,0
22113,0
22114,1
22115,0
22116,1
22117,0
22118,1
22119,1
22120,0
22121,0
22122,1
22123,1
22124,0
22125,0
22126,0
22127,0
22128,1
22129,0
22130,1
22131,1
22132,1
22133,1
22134,0
22135,1
22136,1
22137,1
22138,0
22139,1
22140,0
22141,0
22142,1
22143,0
22144,0
22145,0
22146,0
22147,1
22148,1
22149,1
22150,1
22151,1
22152,0
22153,0
22154,1
22155,0
22156,0
22157,0
22158,0
22159,0
22160,1
22161,1
22162,0
22163,0
22164,1
22165,0
22166,1
22167,0
22168,0
22169,0
22170,1
22171,1
22172,0
22173,1
22174,0
22175,1
22176,1
22177,0
22178,0
22179,0
22180,0
22181,1
22182,1
22183,0
22184,0
22185,1
22186,0
22187,1
22188,0
22189,0
22190,1
22191,0
22192,1
22193,1
22194,0
22195,1
22196,1
22197,0
22198,0
22199,1
22200,1
22201,1
22202,1
22203,0
22204,1
22205,0
22206,0
22207,1
22208,1
22209,0
22210,1
22211,0
22212,0
22213,1
22214,1
22215,0
22216,0
22217,0
22218,1
22219,0
22220,1
22221,1
22222,0
22223,1
22224,1
22225,1
22226,0
22227,0
22228,0
22229,0
22230,0
22231,0
22232,0
22233,0
22234,1
22235,0
22236,1
22237,0
22238,0
22239,0
22240,1
22241,0
22242,1
22243,0
22244,0
22245,0
22246,1
22247,0
22248,0
22249,1
22250,1
22251,1
22252,0
22253,0
22254,0
22255,1
22256,1
22257,0
22258,1
22259,0
22260,0
22261,1
22262,1
22263,0
22264,1
22265,1
22266,1
22267,1
22268,0
22269,0
22270,1
22271,1
22272,0
22273,1
22274,0
22275,1
22276,0
22277,1
22278,0
22279,1
22280,0
22281,1
22282,0
22283,1
22284,0
22285,0
22286,0
22287,0
22288,1
22289,0
22290,0
22291,0
22292,0
22293,0
22294,0
22295,0
22296,0
22297,0
22298,1
22299,0
22300,1
22301,0
22302,0
22303,0
22304,0
22305,1
22306,1
22307,0
22308,1
22309,0
22310,0
22311,1
22312,1
22313,0
22314,0
22315,1
22316,0
22317,0
22318,0
22319,0
22320,0
22321,0
22322,1
22323,0
22324,1
22325,0
22326,0
22327,1
22328,0
22329,0
22330,0
22331,1
22332,0
22333,0
22334,1
22335,0
22336,1
22337,0
22338,0
22339,1
22340,0
22341,1
22342,0
22343,1
22344,0
22345,1
22346,1
22347,0
22348,0
22349,0
22350,1
22351,0
22352,1
22353,1
22354,0
22355,1
22356,1
22357,1
22358,1
22359,0
22360,1
22361,1
22362,0
22363,0
22364,0
22365,0
22366,0
22367,0
22368,1
22369,0
22370,1
22371,1
22372,1
22373,1
22374,1
22375,0
22376,1
22377,1
22378,1
22379,1
22380,1
22381,1
22382,1
22383,0
22384,1
22385,0
22386,1
22387,0
22388,0
22389,1
22390,0
22391,1
22392,1
22393,0
22394,0
22395,0
22396,1
22397,0
22398,0
22399,1
22400,1
22401,0
22402,1
22403,1
22404,1
22405,0
22406,0
22407,0
22408,0
22409,0
22410,1
22411,0
22412,0
22413,1
22414,1
22415,0
22416,1
22417,1
22418,1
22419,1
22420,1
22421,1
22422,0
22423,1
22424,1
22425,1
22426,0
22427,0
22428,0
22429,0
22430,1
22431,0
22432,0
22433,0
22434,0
22435,1
22436,1
22437,0
22438,1
22439,0
22440,1
22441,1
22442,1
22443,0
22444,0
22445,0
22446,0
22447,0
22448,0
22449,0
22450,0
22451,1
22452,0
22453,1
22454,1
22455,0
22456,0
22457,1
22458,0
22459,1
22460,0
22461,1
22462,1
22463,0
22464,1
22465,0
22466,0
22467,1
22468,0
22469,1
22470,0
22471,1
22472,0
22473,1
22474,0
22475,1
22476,0
22477,0
22478,0
22479,0
22480,0
22481,0
22482,1
22483,1
22484,0
22485,1
22486,1
22487,1
22488,1
22489,1
22490,0
22491,1
22492,1
22493,0
22494,0
22495,1
22496,1
22497,0
22498,0
22499,0
22500,1
22501,1
22502,0
22503,1
22504,1
22505,0
22506,1
22507,1
22508,0
22509,0
22510,1
22511,1
22512,0
22513,0
22514,1
22515,0
22516,0
22517,1
22518,0
22519,1
22520,1
22521,1
22522,1
22523,1
22524,0
22525,0
22526,0
22527,1
22528,1
22529,1
22530,1
22531,0
22532,0
22533,0
22534,0
22535,1
22536,1
22537,1
22538,1
22539,1
22540,0
22541,1
22542,1
22543,1
22544,0
22545,0
22546,0
22547,0
22548,1
22549,1
22550,1
22551,1
22552,1
22553,1
22554,0
22555,0
22556,1
22557,1
22558,1
22559,0
22560,0
22561,1
22562,1
22563,0
22564,1
22565,0
22566,1
22567,1
22568,1
22569,0
22570,1
22571,1
22572,0
22573,1
22574,1
22575,1
22576,0
22577,0
22578,0
22579,0
22580,1
22581,1
22582,0
22583,1
22584,1
22585,0
22586,0
22587,1
22588,1
22589,1
22590,1
22591,0
22592,1
22593,0
22594,0
22595,1
22596,1
22597,1
22598,1
22599,0
22600,0
22601,1
22602,1
22603,0
22604,0
22605,1
22606,0
22607,1
22608,0
22609,0
22610,1
22611,1
22612,0
22613,1
22614,0
22615,0
22616,0
22617,1
22618,1
22619,0
22620,0
22621,1
22622,1
22623,0
22624,0
22625,1
22626,0
22627,1
22628,0
22629,1
22630,1
22631,0
22632,1
22633,1
22634,1
22635,1
22636,1
22637,1
22638,0
22639,1
22640,1
22641,0
22642,0
22643,1
22644,1
22645,1
22646,1
22647,0
22648,0
22649,0
22650,1
22651,0
22652,0
22653,1
22654,1
22655,0
22656,0
22657,0
22658,0
22659,0
22660,0
22661,0
22662,1
22663,1
22664,1
22665,1
22666,1
22667,1
22668,0
22669,1
22670,1
22671,1
22672,0
22673,1
22674,0
22675,1
22676,0
22677,1
22678,0
22679,1
22680,0
22681,1
22682,1
22683,1
22684,1
22685,0
22686,0
22687,1
22688,0
22689,0
22690,0
22691,1
22692,0
22693,1
22694,1
22695,1
22696,1
22697,0
22698,1
22699,1
22700,0
22701,0
22702,0
22703,0
22704,0
22705,1
22706,1
22707,0
22708,0
22709,1
22710,1
22711,0
22712,0
22713,0
22714,1
22715,0
22716,0
22717,1
22718,0
22719,0
22720,1
22721,0
22722,1
22723,1
22724,0
22725,0
22726,1
22727,0
22728,1
22729,0
22730,1
22731,0
22732,0
22733,0
22734,1
22735,0
22736,1
22737,0
22738,0
22739,0
22740,1
22741,1
22742,1
22743,0
22744,0
22745,0
22746,1
22747,0
22748,0
22749,0
22750,1
22751,0
22752,1
22753,0
22754,1
22755,0
22756,0
22757,0
22758,0
22759,0
22760,1
22761,0
22762,0
22763,1
22764,1
22765,1
22766,0
22767,1
22768,0
22769,1
22770,0
22771,0
22772,0
22773,0
22774,1
22775,0
22776,1
22777,0
22778,1
22779,1
22780,0
22781,1
22782,0
22783,1
22784,1
22785,1
22786,1
22787,0
22788,0
22789,0
22790,1
22791,0
22792,0
22793,0
22794,0
22795,1
22796,1
22797,0
22798,0
22799,1
22800,1
22801,0
22802,1
22803,0
22804,1
22805,0
22806,1
22807,1
22808,1
22809,1
22810,1
22811,0
22812,1
22813,0
22814,0
22815,1
22816,0
22817,1
22818,1
22819,1
22820,1
22821,1
22822,1
22823,1
22824,1
22825,0
22826,1
22827,0
22828,0
22829,1
22830,1
22831,0
22832,1
22833,1
22834,0
22835,1
22836,0
22837,1
22838,0
22839,1
22840,1
22841,1
22842,1
22843,0
22844,0
22845,0
22846,0
22847,1
22848,1
22849,0
22850,0
22851,0
22852,1
22853,0
22854,1
22855,1
22856,0
22857,1
22858,0
22859,1
22860,1
22861,1
22862,1
22863,1
22864,0
22865,1
22866,1
22867,1
22868,1
22869,1
22870,1
22871,0
22872,0
22873,1
22874,1
22875,0
22876,0
22877,0
22878,0
22879,0
22880,0
22881,0
22882,1
22883,1
22884,1
22885,1
22886,1
22887,0
22888,0
22889,0
22890,0
22891,1
22892,0
22893,1
22894,0
22895,0
22896,1
22897,0
22898,0
22899,1
22900,1
22901,1
22902,0
22903,0
22904,0
22905,1
22906,0
22907,1
22908,1
22909,0
22910,1
22911,1
22912,0
22913,0
22914,0
22915,0
22916,1
22917,0
22918,1
22919,1
22920,0
22921,1
22922,1
22923,1
22924,1
22925,0
22926,1
22927,1
22928,1
22929,0
22930,0
22931,1
22932,1
22933,0
22934,1
22935,1
22936,0
22937,1
22938,0
22939,1
22940,0
22941,1
22942,1
22943,1
22944,1
22945,1
22946,0
22947,1
22948,0
22949,1
22950,0
22951,1
22952,0
22953,1
22954,0
22955,0
22956,0
22957,0
22958,0
22959,0
22960,0
22961,1
22962,1
22963,0
22964,0
22965,0
22966,1
22967,0
22968,0
22969,0
22970,1
22971,1
22972,0
22973,0
22974,1
22975,0
22976,1
22977,1
22978,0
22979,0
22980,1
22981,1
22982,1
22983,1
22984,1
22985,1
22986,0
22987,1
22988,1
22989,0
22990,1
22991,0
22992,1
22993,0
22994,0
22995,1
22996,1
22997,1
22998,0
22999,0
23000,1
23001,0
23002,1
23003,0
23004,0
23005,0
23006,0
23007,1
23008,0
23009,1
23010,1
23011,0
23012,1
23013,1
23014,0
23015,0
23016,1
23017,0
23018,1
23019,1
23020,0
23021,1
23022,1
23023,0
23024,1
23025,1
23026,0
23027,1
23028,1
23029,1
23030,0
23031,0
23032,0
23033,0
23034,0
23035,1
23036,1
23037,1
23038,1
23039,0
23040,1
23041,1
23042,0
23043,1
23044,1
23045,0
23046,0
23047,0
23048,1
23049,1
23050,1
23051,1
23052,0
23053,1
23054,1
23055,0
23056,0
23057,0
23058,1
23059,0
23060,0
23061,1
23062,0
23063,0
23064,1
23065,1
23066,1
23067,1
23068,1
23069,1
23070,0
23071,1
23072,1
23073,0
23074,0
23075,0
23076,1
23077,0
23078,0
23079,1
23080,1
23081,1
23082,0
23083,0
23084,0
23085,1
23086,1
23087,1
23088,1
23089,0
23090,1
23091,0
23092,0
23093,0
23094,0
23095,0
23096,1
23097,1
23098,0
23099,0
23100,0
23101,1
23102,1
23103,1
23104,1
23105,0
23106,1
23107,0
23108,1
23109,0
23110,1
23111,1
23112,1
23113,1
23114,1
23115,1
23116,1
23117,0
23118,0
23119,1
23120,1
23121,1
23122,1
23123,1
23124,0
23125,1
23126,0
23127,1
23128,1
23129,0
23130,1
23131,1
23132,0
23133,0
23134,0
23135,1
23136,1
23137,0
23138,0
23139,0
23140,0
23141,1
23142,1
23143,1
23144,0
23145,0
23146,0
23147,1
23148,0
23149,0
23150,1
23151,0
23152,0
23153,1
23154,0
23155,0
23156,0
23157,1
23158,0
23159,1
23160,1
23161,0
23162,0
23163,0
23164,0
23165,0
23166,0
23167,1
23168,0
23169,1
23170,1
23171,1
23172,0
23173,1
23174,1
23175,0
23176,0
23177,1
23178,0
23179,0
23180,0
23181,1
23182,0
23183,0
23184,0
23185,0
23186,0
23187,0
23188,1
23189,0
23190,0
23191,1
23192,0
23193,0
23194,1
23195,0
23196,1
23197,1
23198,1
23199,0
23200,1
23201,0
23202,1
23203,1
23204,1
23205,1
23206,1
23207,0
23208,0
23209,1
23210,0
23211,0
23212,0
23213,0
23214,1
23215,1
23216,1
23217,0
23218,0
23219,1
23220,0
23221,0
23222,0
23223,0
23224,0
23225,0
23226,0
23227,0
23228,1
23229,0
23230,0
23231,0
23232,1
23233,0
23234,0
23235,1
23236,1
23237,0
23238,1
23239,0
23240,1
23241,0
23242,0
23243,0
23244,1
23245,1
23246,0
23247,0
23248,1
23249,1
23250,1
23251,0
23252,1
23253,0
23254,0
23255,1
23256,0
23257,0
23258,0
23259,0
23260,0
23261,1
23262,0
23263,1
23264,1
23265,0
23266,1
23267,1
23268,1
23269,0
23270,1
23271,0
23272,0
23273,1
23274,0
23275,1
23276,0
23277,0
23278,0
23279,0
23280,0
23281,0
23282,1
23283,1
23284,0
23285,1
23286,0
23287,0
23288,0
23289,1
23290,0
23291,1
23292,0
23293,0
23294,0
23295,0
23296,1
23297,1
23298,0
23299,1
23300,0
23301,1
23302,1
23303,1
23304,1
23305,1
23306,0
23307,1
23308,1
23309,0
23310,0
23311,0
23312,1
23313,0
23314,0
23315,1
23316,1
23317,0
23318,0
23319,1
23320,1
23321,0
23322,0
23323,0
23324,1
23325,0
23326,1
23327,0
23328,0
23329,0
23330,1
23331,1
23332,0
23333,1
23334,0
23335,0
23336,1
23337,0
23338,1
23339,0
23340,1
23341,0
23342,0
23343,1
23344,1
23345,0
23346,0
23347,1
23348,0
23349,1
23350,1
23351,1
23352,0
23353,1
23354,0
23355,1
23356,0
23357,1
23358,1
23359,0
23360,1
23361,0
23362,1
23363,1
23364,1
23365,1
23366,0
23367,1
23368,1
23369,0
23370,0
23371,1
23372,0
23373,0
23374,1
23375,1
23376,1
23377,1
23378,0
23379,0
23380,1
23381,0
23382,1
23383,0
23384,1
23385,1
23386,0
23387,0
23388,0
23389,0
23390,1
23391,0
23392,1
23393,0
23394,0
23395,0
23396,1
23397,0
23398,0
23399,0
23400,1
23401,0
23402,0
23403,0
23404,0
23405,1
23406,1
23407,1
23408,1
23409,1
23410,0
23411,0
23412,0
23413,1
23414,1
23415,1
23416,0
23417,0
23418,0
23419,0
23420,1
23421,0
23422,1
23423,0
23424,1
23425,0
23426,1
23427,0
23428,1
23429,0
23430,1
23431,1
23432,1
23433,1
23434,0
23435,0
23436,1
23437,0
23438,1
23439,0
23440,0
23441,1
23442,0
23443,0
23444,0
23445,1
23446,1
23447,0
23448,0
23449,0
23450,0
23451,1
23452,1
23453,1
23454,1
23455,0
23456,1
23457,1
23458,0
23459,0
23460,1
23461,1
23462,1
23463,0
23464,1
23465,0
23466,1
23467,0
23468,0
23469,0
23470,0
23471,0
23472,1
23473,0
23474,1
23475,1
23476,1
23477,0
23478,1
23479,0
23480,0
23481,1
23482,0
23483,1
23484,0
23485,1
23486,1
23487,0
23488,0
23489,1
23490,1
23491,1
23492,1
23493,1
23494,0
23495,0
23496,0
23497,1
23498,1
23499,1
23500,1
23501,0
23502,0
23503,0
23504,1
23505,0
23506,0
23507,0
23508,0
23509,1
23510,1
23511,0
23512,0
23513,1
23514,1
23515,1
23516,0
23517,0
23518,0
23519,1
23520,0
23521,1
23522,1
23523,0
23524,0
23525,1
23526,0
23527,0
23528,1
23529,0
23530,0
23531,0
23532,1
23533,1
23534,0
23535,0
23536,0
23537,1
23538,0
23539,1
23540,0
23541,0
23542,0
23543,1
23544,0
23545,1
23546,0
23547,0
23548,0
23549,0
23550,0
23551,1
23552,1
23553,1
23554,0
23555,1
23556,0
23557,0
23558,0
23559,1
23560,0
23561,0
23562,1
23563,0
23564,1
23565,1
23566,0
23567,1
23568,1
23569,0
23570,0
23571,1
23572,0
23573,1
23574,0
23575,0
23576,1
23577,1
23578,0
23579,1
23580,1
23581,0
23582,1
23583,1
23584,0
23585,1
23586,1
23587,1
23588,0
23589,0
23590,0
23591,1
23592,1
23593,0
23594,0
23595,1
23596,0
23597,1
23598,1
23599,0
23600,0
23601,1
23602,1
23603,0
23604,1
23605,1
23606,0
23607,1
23608,1
23609,0
23610,0
23611,0
23612,1
23613,0
23614,1
23615,0
23616,0
23617,0
23618,0
23619,1
23620,0
23621,0
23622,0
23623,1
23624,1
23625,0
23626,1
23627,0
23628,0
23629,1
23630,1
23631,0
23632,1
23633,1
23634,1
23635,0
23636,0
23637,0
23638,1
23639,0
23640,1
23641,0
23642,1
23643,0
23644,0
23645,1
23646,1
23647,1
23648,0
23649,1
23650,0
23651,1
23652,1
23653,0
23654,1
23655,1
23656,1
23657,1
23658,1
23659,1
23660,0
23661,0
23662,1
23663,0
23664,1
23665,1
23666,1
23667,0
23668,0
23669,0
23670,1
23671,1
23672,1
23673,1
23674,0
23675,1
23676,0
23677,1
23678,1
23679,0
23680,1
23681,1
23682,0
23683,0
23684,1
23685,1
23686,0
23687,0
23688,0
23689,0
23690,0
23691,1
23692,0
23693,0
23694,0
23695,1
23696,0
23697,0
23698,0
23699,1
23700,0
23701,0
23702,0
23703,0
23704,1
23705,1
23706,0
23707,1
23708,1
23709,1
23710,1
23711,1
23712,0
23713,1
23714,1
23715,0
23716,0
23717,0
23718,0
23719,0
23720,1
23721,1
23722,0
23723,0
23724,1
23725,1
23726,0
23727,0
23728,0
23729,0
23730,0
23731,1
23732,1
23733,1
23734,0
23735,1
23736,0
23737,0
23738,0
23739,0
23740,1
23741,1
23742,0
23743,0
23744,1
23745,1
23746,0
23747,1
23748,0
23749,0
23750,1
23751,1
23752,0
23753,0
23754,1
23755,1
23756,0
23757,1
23758,0
23759,0
23760,1
23761,1
23762,1
23763,1
23764,0
23765,0
23766,0
23767,1
23768,0
23769,0
23770,0
23771,1
23772,1
23773,1
23774,0
23775,0
23776,0
23777,1
23778,0
23779,0
23780,1
23781,1
23782,0
23783,1
23784,0
23785,0
23786,1
23787,1
23788,1
23789,1
23790,0
23791,1
23792,1
23793,1
23794,1
23795,0
23796,1
23797,0
23798,0
23799,0
23800,0
23801,0
23802,0
23803,0
23804,1
23805,0
23806,0
23807,1
23808,0
23809,0
23810,1
23811,1
23812,1
23813,1
23814,0
23815,1
23816,0
23817,1
23818,0
23819,1
23820,0
23821,0
23822,0
23823,0
23824,0
23825,1
23826,0
23827,0
23828,0
23829,0
23830,1
23831,1
23832,1
23833,0
23834,1
23835,1
23836,0
23837,1
23838,1
23839,1
23840,1
23841,1
23842,1
23843,1
23844,1
23845,0
23846,0
23847,0
23848,0
23849,1
23850,1
23851,1
23852,0
23853,0
23854,0
23855,0
23856,1
23857,0
23858,0
23859,0
23860,1
23861,0
23862,1
23863,0
23864,0
23865,1
23866,0
23867,1
23868,0
23869,0
23870,0
23871,0
23872,1
23873,1
23874,0
23875,1
23876,1
23877,1
23878,1
23879,0
23880,0
23881,0
23882,1
23883,0
23884,0
23885,0
23886,1
23887,1
23888,1
23889,0
23890,1
23891,0
23892,0
23893,0
23894,1
23895,0
23896,1
23897,0
23898,1
23899,0
23900,0
23901,0
23902,1
23903,0
23904,0
23905,0
23906,1
23907,0
23908,1
23909,0
23910,0
23911,0
23912,0
23913,0
23914,1
23915,0
23916,1
23917,0
23918,1
23919,0
23920,1
23921,0
23922,1
23923,1
23924,0
23925,1
23926,0
23927,0
23928,1
23929,0
23930,0
23931,0
23932,0
23933,1
23934,1
23935,0
23936,0
23937,0
23938,1
23939,0
23940,1
23941,0
23942,0
23943,1
23944,1
23945,0
23946,1
23947,1
23948,0
23949,1
23950,1
23951,1
23952,0
23953,1
23954,1
23955,1
23956,0
23957,0
23958,1
23959,0
23960,1
23961,1
23962,1
23963,0
23964,0
23965,1
23966,1
23967,1
23968,1
23969,1
23970,1
23971,1
23972,0
23973,0
23974,0
23975,1
23976,1
23977,0
23978,0
23979,0
23980,0
23981,0
23982,1
23983,1
23984,0
23985,1
23986,1
23987,1
23988,1
23989,0
23990,1
23991,0
23992,1
23993,0
23994,0
23995,0
23996,0
23997,0
23998,0
23999,0
24000,0
24001,1
24002,0
24003,1
24004,1
24005,0
24006,0
24007,1
24008,0
24009,1
24010,0
24011,0
24012,1
24013,1
24014,1
24015,1
24016,1
24017,1
24018,0
24019,1
24020,1
24021,0
24022,1
24023,1
24024,0
24025,1
24026,1
24027,1
24028,0
24029,1
24030,0
24031,1
24032,0
24033,0
24034,0
24035,1
24036,0
24037,1
24038,1
24039,0
24040,1
24041,0
24042,1
24043,1
24044,1
24045,0
24046,0
24047,1
24048,0
24049,0
24050,1
24051,0
24052,1
24053,1
24054,0
24055,1
24056,1
24057,0
24058,1
24059,1
24060,1
24061,1
24062,0
24063,0
24064,1
24065,1
24066,0
24067,1
24068,0
24069,0
24070,0
24071,0
24072,0
24073,0
24074,0
24075,1
24076,0
24077,0
24078,1
24079,0
24080,0
24081,1
24082,0
24083,1
24084,1
24085,1
24086,1
24087,0
24088,1
24089,1
24090,1
24091,1
24092,1
24093,1
24094,0
24095,0
24096,1
24097,1
24098,1
24099,0
24100,1
24101,0
24102,0
24103,1
24104,0
24105,1
24106,0
24107,1
24108,0
24109,0
24110,0
24111,1
24112,1
24113,1
24114,1
24115,0
24116,1
24117,1
24118,0
24119,1
24120,0
24121,0
24122,1
24123,1
24124,1
24125,0
24126,0
24127,0
24128,1
24129,0
24130,1
24131,0
24132,0
24133,0
24134,1
24135,0
24136,1
24137,1
24138,1
24139,0
24140,0
24141,1
24142,0
24143,1
24144,1
24145,1
24146,1
24147,1
24148,1
24149,1
24150,1
24151,0
24152,0
24153,0
24154,0
24155,0
24156,1
24157,0
24158,1
24159,1
24160,1
24161,0
24162,0
24163,1
24164,1
24165,1
24166,0
24167,1
24168,1
24169,1
24170,0
24171,0
24172,1
24173,0
24174,1
24175,1
24176,1
24177,1
24178,1
24179,1
24180,0
24181,1
24182,1
24183,1
24184,0
24185,1
24186,0
24187,1
24188,1
24189,0
24190,1
24191,0
24192,1
24193,1
24194,0
24195,0
24196,1
24197,0
24198,1
24199,0
24200,1
24201,0
24202,0
24203,1
24204,1
24205,0
24206,0
24207,0
24208,0
24209,0
24210,0
24211,1
24212,1
24213,0
24214,1
24215,1
24216,1
24217,0
24218,1
24219,0
24220,1
24221,1
24222,1
24223,0
24224,0
24225,1
24226,1
24227,0
24228,1
24229,0
24230,0
24231,1
24232,0
24233,0
24234,0
24235,1
24236,0
24237,1
24238,1
24239,0
24240,0
24241,0
24242,0
24243,0
24244,0
24245,0
24246,1
24247,1
24248,1
24249,1
24250,0
24251,1
24252,1
24253,0
24254,0
24255,0
24256,0
24257,1
24258,0
24259,1
24260,0
24261,1
24262,0
24263,1
24264,1
24265,1
24266,0
24267,0
24268,1
24269,0
24270,1
24271,1
24272,1
24273,0
24274,1
24275,1
24276,0
24277,1
24278,1
24279,1
24280,0
24281,0
24282,1
24283,1
24284,1
24285,1
24286,1
24287,1
24288,0
24289,0
24290,1
24291,1
24292,0
24293,0
24294,0
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,0
24302,0
24303,1
24304,1
24305,1
24306,1
24307,1
24308,0
24309,0
24310,1
24311,1
24312,0
24313,0
24314,1
24315,1
24316,1
24317,1
24318,1
24319,0
24320,1
24321,1
24322,0
24323,0
24324,1
24325,1
24326,1
24327,1
24328,1
24329,1
24330,0
24331,1
24332,1
24333,0
24334,1
24335,0
24336,1
24337,0
24338,0
24339,1
24340,1
24341,1
24342,1
24343,0
24344,1
24345,1
24346,1
24347,0
24348,0
24349,0
24350,0
24351,0
24352,0
24353,1
24354,1
24355,0
24356,0
24357,0
24358,0
24359,0
24360,1
24361,1
24362,0
24363,0
24364,0
24365,0
24366,0
24367,0
24368,1
24369,0
24370,1
24371,0
24372,0
24373,1
24374,1
24375,1
24376,1
24377,0
24378,0
24379,0
24380,1
24381,1
24382,1
24383,1
24384,0
24385,1
24386,0
24387,1
24388,0
24389,0
24390,1
24391,0
24392,0
24393,0
24394,0
24395,0
24396,1
24397,1
24398,1
24399,0
24400,1
24401,1
24402,1
24403,0
24404,1
24405,0
24406,1
24407,0
24408,1
24409,1
24410,1
24411,0
24412,1
24413,1
24414,1
24415,0
24416,1
24417,0
24418,0
24419,0
24420,1
24421,0
24422,0
24423,1
24424,0
24425,0
24426,0
24427,1
24428,0
24429,1
24430,1
24431,0
24432,0
24433,0
24434,1
24435,1
24436,0
24437,1
24438,0
24439,1
24440,0
24441,0
24442,0
24443,0
24444,0
24445,1
24446,1
24447,0
24448,1
24449,0
24450,1
24451,1
24452,0
24453,0
24454,0
24455,0
24456,1
24457,1
24458,1
24459,0
24460,1
24461,1
24462,1
24463,1
24464,1
24465,0
24466,0
24467,0
24468,1
24469,0
24470,1
24471,0
24472,1
24473,1
24474,1
24475,1
24476,0
24477,1
24478,1
24479,0
24480,1
24481,0
24482,0
24483,1
24484,0
24485,1
24486,1
24487,0
24488,0
24489,1
24490,1
24491,1
24492,0
24493,1
24494,0
24495,1
24496,0
24497,1
24498,1
24499,0
24500,1
24501,1
24502,1
24503,0
24504,1
24505,0
24506,0
24507,1
24508,0
24509,1
24510,1
24511,0
24512,0
24513,1
24514,0
24515,1
24516,0
24517,0
24518,0
24519,0
24520,1
24521,1
24522,1
24523,0
24524,0
24525,1
24526,0
24527,0
24528,0
24529,0
24530,0
24531,0
24532,1
24533,0
24534,0
24535,1
24536,1
24537,1
24538,0
24539,0
24540,1
24541,1
24542,1
24543,1
24544,0
24545,1
24546,1
24547,1
24548,0
24549,0
24550,0
24551,0
24552,1
24553,0
24554,1
24555,0
24556,1
24557,1
24558,1
24559,1
24560,0
24561,0
24562,1
24563,1
24564,1
24565,0
24566,1
24567,1
24568,1
24569,1
24570,0
24571,0
24572,0
24573,1
24574,1
24575,1
24576,0
24577,0
24578,0
24579,1
24580,0
24581,1
24582,0
24583,1
24584,0
24585,1
24586,1
24587,0
24588,0
24589,0
24590,0
24591,0
24592,0
24593,1
24594,0
24595,0
24596,1
24597,0
24598,1
24599,1
24600,0
24601,1
24602,0
24603,0
24604,0
24605,1
24606,0
24607,0
24608,1
24609,1
24610,1
24611,0
24612,0
24613,0
24614,1
24615,1
24616,0
24617,1
24618,1
24619,1
24620,0
24621,1
24622,1
24623,1
24624,1
24625,0
24626,1
24627,0
24628,1
24629,1
24630,0
24631,0
24632,0
24633,1
24634,0
24635,0
24636,1
24637,0
24638,1
24639,0
24640,0
24641,1
24642,0
24643,0
24644,1
24645,0
24646,1
24647,1
24648,1
24649,1
24650,0
24651,0
24652,1
24653,0
24654,0
24655,0
24656,1
24657,0
24658,0
24659,1
24660,0
24661,0
24662,0
24663,0
24664,0
24665,0
24666,1
24667,0
24668,1
24669,1
24670,0
24671,1
24672,1
24673,1
24674,1
24675,0
24676,1
24677,0
24678,1
24679,0
